Time (s),X position (m),Y position (m),Z position (m),Rocket axis vector X,Rocket axis vector Y,Rocket axis vector Z,Velocity Vx  (m/s),Velocity Vy  (m/s),Velocity Vz  (m/s),angular velocity omegaX (rad/s),angular velocity omegaY (rad/s),angular velocity omegaZ (rad/s),Acceleration Ax (m/s2),Acceleration Ay (m/s2),Acceleration Az (m/s2),Angular Acceleration X (rad/s2),Angular Acceleration Y (rad/s2),Angular Acceleration Z (rad/s2),Angle of attack alpha (rad),alpha at CP (rad),Moment arm (m),Force X (N),Force Y (N),Force Z (N),Torque X (Nm),Torque Y (Nm),Torque Z (Nm),Thrust (N),Mass (kg),C.O.M distance from nose (m),Ixx (kg m2),Iyy (kg m2),Izz (kg m2),Windspeed X (m/s),Windspeed Y (m/s),atmospheric density (kg/m3),atmospheric temperature (K),
5.5278,83.1455,51.0109,674.7633,0.16151,0.10135,0.98165,17.1438,10.5441,113.7509,0.0070803,-0.0089417,-0.00024268,-0.22607,-0.15784,-10.2287,-0.216,0.29622,0.0049565,0.014971,0.015009,0.39525,-1.0207,-0.71263,-46.1827,-0.20077,0.27534,0.0046072,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.13083,143.9575,
5.549,83.5091,51.2346,677.174,0.16139,0.10125,0.98168,17.139,10.5407,113.5341,0.0024372,-0.002568,-0.00013673,-0.22976,-0.16034,-10.226,-0.22135,0.30414,0.0050229,0.015462,0.015474,0.39525,-1.0374,-0.72395,-46.1702,-0.20575,0.2827,0.0046688,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.13076,143.9648,
5.5703,83.8726,51.4581,679.5801,0.16141,0.10124,0.98168,17.1341,10.5373,113.3175,-0.002293,0.0039375,-2.9974e-05,-0.23176,-0.16162,-10.2235,-0.22423,0.30867,0.0050338,0.015785,0.01577,0.39525,-1.0464,-0.72971,-46.159,-0.20843,0.28691,0.004679,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.13069,143.9719,
5.5915,84.236,51.6816,681.9816,0.16156,0.10134,0.98165,17.1292,10.5339,113.1008,-0.0070584,0.010503,7.6431e-05,-0.23208,-0.16167,-10.2213,-0.22466,0.30982,0.0049902,0.015937,0.015894,0.39525,-1.0479,-0.72994,-46.1492,-0.20883,0.28798,0.0046384,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.13063,143.9791,
5.6108,84.5667,51.885,684.1637,0.16181,0.10152,0.98159,17.1247,10.5308,112.9037,-0.011384,0.016473,0.00017204,-0.23094,-0.16067,-10.2196,-0.22296,0.30796,0.004904,0.015927,0.015859,0.39525,-1.0427,-0.72542,-46.1413,-0.20724,0.28626,0.0045583,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.13057,143.9856,
5.6301,84.8974,52.0883,686.342,0.16218,0.10177,0.9815,17.1203,10.5277,112.7066,-0.015657,0.02238,0.00026556,-0.22845,-0.15869,-10.2181,-0.2193,0.30341,0.0047749,0.015777,0.015684,0.39525,-1.0314,-0.7165,-46.1346,-0.20384,0.28203,0.0044383,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1305,143.9922,
5.6494,85.2279,52.2916,688.5165,0.16266,0.10211,0.98138,17.1159,10.5246,112.5095,-0.019841,0.028174,0.00035618,-0.22466,-0.15578,-10.2168,-0.21375,0.29625,0.0046047,0.015489,0.015371,0.39525,-1.0143,-0.70334,-46.1289,-0.19869,0.27537,0.0042801,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.13044,143.9987,
5.6687,85.5584,52.4948,690.6871,0.16325,0.10253,0.98124,17.1116,10.5217,112.3124,-0.0239,0.033805,0.00044313,-0.21963,-0.15196,-10.2158,-0.2064,0.28657,0.0043953,0.015067,0.014924,0.39525,-0.99161,-0.68611,-46.1242,-0.19185,0.26637,0.0040855,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.13038,144.0052,
5.6876,85.8819,52.6937,692.8089,0.16392,0.10301,0.98108,17.1075,10.5188,112.1194,-0.027722,0.039115,0.00052403,-0.21355,-0.1474,-10.215,-0.19754,0.27479,0.0041547,0.014528,0.014363,0.39525,-0.9642,-0.6655,-46.1206,-0.18362,0.25542,0.0038619,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.13032,144.0115,
5.7065,86.2053,52.8926,694.9271,0.16469,0.10356,0.98089,17.1035,10.5161,111.9265,-0.031361,0.044183,0.00060005,-0.20642,-0.14207,-10.2144,-0.18715,0.26087,0.0038813,0.01387,0.013683,0.39525,-0.93198,-0.64144,-46.1179,-0.17396,0.24248,0.0036078,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.13026,144.0178,
5.7254,86.5287,53.0914,697.0416,0.16556,0.10417,0.98068,17.0997,10.5135,111.7336,-0.03479,0.048968,0.0006706,-0.1983,-0.13603,-10.214,-0.17532,0.24495,0.003578,0.013101,0.012893,0.39525,-0.8953,-0.61418,-46.1161,-0.16296,0.22768,0.0033258,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1302,144.0242,
5.7443,86.852,53.2902,699.1524,0.16651,0.10485,0.98045,17.096,10.511,111.5406,-0.037983,0.053434,0.00073517,-0.18927,-0.12934,-10.2138,-0.16219,0.2272,0.0032475,0.012226,0.011999,0.39525,-0.85454,-0.58399,-46.1151,-0.15076,0.21118,0.0030186,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.13014,144.0305,
5.7635,87.18,53.4918,701.2905,0.16755,0.1056,0.98019,17.0925,10.5085,111.3449,-0.040957,0.057607,0.00079407,-0.17928,-0.12196,-10.2137,-0.14767,0.2075,0.0028876,0.01124,0.010995,0.39525,-0.80943,-0.55067,-46.115,-0.13726,0.19287,0.0026841,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.13008,144.0369,
5.7827,87.5079,53.6934,703.4248,0.16867,0.1064,0.97991,17.0892,10.5063,111.1491,-0.043642,0.061387,0.00084585,-0.16854,-0.11406,-10.2139,-0.13208,0.1863,0.0025065,0.010163,0.0099015,0.39525,-0.76097,-0.51497,-46.1157,-0.12277,0.17317,0.0023298,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.13002,144.0432,
5.8019,87.8357,53.8949,705.5554,0.16985,0.10724,0.97962,17.086,10.5042,110.9534,-0.046019,0.064747,0.00089012,-0.15717,-0.1057,-10.2142,-0.11557,0.1638,0.0021075,0.0090062,0.0087295,0.39525,-0.70964,-0.47723,-46.1171,-0.10743,0.15225,0.001959,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12996,144.0496,
5.8211,88.1635,54.0964,707.6822,0.17109,0.10813,0.9793,17.0831,10.5022,110.7576,-0.048072,0.067664,0.00092661,-0.14527,-0.096967,-10.2147,-0.098307,0.14021,0.0016943,0.0077787,0.0074891,0.39525,-0.6559,-0.43781,-46.1192,-0.091378,0.13033,0.0015749,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1299,144.056,
5.8411,88.5057,54.3069,709.8995,0.17245,0.10909,0.97896,17.0803,10.5004,110.5531,-0.049856,0.070219,0.00095616,-0.13239,-0.087534,-10.2153,-0.079633,0.11465,0.0012516,0.0064336,0.0061326,0.39525,-0.59774,-0.39521,-46.122,-0.07402,0.10657,0.0011634,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12984,144.0626,
5.8612,88.848,54.5173,712.1128,0.17384,0.11009,0.9786,17.0778,10.4987,110.3486,-0.05126,0.072255,0.00097674,-0.11917,-0.07787,-10.216,-0.060484,0.088386,0.00080155,0.0050367,0.0047266,0.39525,-0.53807,-0.35158,-46.1254,-0.056221,0.082156,0.00074506,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12978,144.0692,
5.8812,89.1902,54.7276,714.3219,0.17527,0.11111,0.97823,17.0756,10.4973,110.1441,-0.052278,0.073758,0.00098825,-0.10574,-0.068069,-10.2169,-0.041044,0.061679,0.00034844,0.0036015,0.0032845,0.39525,-0.47744,-0.30733,-46.1293,-0.038151,0.057332,0.00032388,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12972,144.0758,
5.9012,89.5323,54.938,716.527,0.17673,0.11214,0.97785,17.0736,10.496,109.9396,-0.052904,0.074725,0.00099069,-0.09223,-0.05822,-10.2178,-0.021494,0.034776,-0.00010362,0.0021418,0.0018206,0.39525,-0.41642,-0.26286,-46.1335,-0.019979,0.032325,-9.6319e-05,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12966,144.0824,
5.923,89.9044,55.1667,718.9207,0.17832,0.11328,0.97743,17.0717,10.4948,109.7171,-0.053141,0.075164,0.00098315,-0.077575,-0.047557,-10.2189,-0.000312,0.005577,-0.00058941,0.00055261,0.00025137,0.39525,-0.35025,-0.21472,-46.1384,-0.00029001,0.0051839,-0.00054787,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12959,144.0896,
5.9448,90.2765,55.3954,721.3095,0.17992,0.11441,0.97701,17.0702,10.4939,109.4946,-0.05292,0.074971,0.00096511,-0.063281,-0.037161,-10.221,0.020565,-0.023253,-0.0010641,0.0010758,0.0013969,0.39525,-0.28572,-0.16778,-46.1476,0.019115,-0.021614,-0.00098908,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12952,144.0967,
5.9666,90.6485,55.6241,723.6936,0.1815,0.11554,0.97658,17.069,10.4932,109.2721,-0.052249,0.074156,0.00093686,-0.049414,-0.027084,-10.2234,0.04092,-0.051413,-0.0015228,0.0026508,0.0029708,0.39525,-0.2231,-0.12228,-46.1587,0.038036,-0.04779,-0.0014154,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12946,144.1038,
5.9884,91.0205,55.8528,726.0727,0.18307,0.11664,0.97616,17.068,10.4927,109.0495,-0.051142,0.072736,0.00089885,-0.036024,-0.017374,-10.2258,0.06055,-0.078623,-0.0019609,0.004194,0.0045085,0.39525,-0.16265,-0.078441,-46.1695,0.056282,-0.073081,-0.0018227,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12939,144.111,
6.0147,91.4682,56.128,728.9293,0.1849,0.11793,0.97566,17.0673,10.4924,108.7815,-0.049257,0.070262,0.0008409,-0.020726,-0.0063035,-10.2285,0.082942,-0.10973,-0.002455,0.005982,0.0062864,0.39525,-0.093578,-0.02846,-46.1816,0.077096,-0.102,-0.002282,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12931,144.1195,
6.0409,91.9158,56.4032,731.7789,0.18665,0.11916,0.97517,17.0669,10.4924,108.5135,-0.046805,0.067,0.0007705,-0.0065118,0.0039531,-10.2309,0.1037,-0.13864,-0.0029064,0.0076691,0.0079598,0.39525,-0.029401,0.017848,-46.1926,0.096388,-0.12887,-0.0027015,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12923,144.128,
6.0671,92.3634,56.6784,734.6214,0.18831,0.12033,0.97471,17.0669,10.4926,108.2454,-0.043834,0.063012,0.00068884,0.0064347,0.013264,-10.233,0.12254,-0.16497,-0.003309,0.0092309,0.0095045,0.39525,0.029053,0.059888,-46.202,0.1139,-0.15334,-0.0030757,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12915,144.1365,
6.0933,92.811,56.9536,737.457,0.18986,0.12141,0.97428,17.0673,10.4931,107.9773,-0.040396,0.058372,0.00059733,0.017958,0.021518,-10.2347,0.13923,-0.18838,-0.0036578,0.010646,0.010899,0.39525,0.081079,0.097153,-46.2095,0.12942,-0.1751,-0.0034,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12907,144.145,
6.1161,93.1997,57.1926,739.9132,0.19111,0.12227,0.97392,17.0678,10.4936,107.7444,-0.037078,0.053875,0.00051104,0.026706,0.027754,-10.2357,0.15183,-0.20613,-0.0039138,0.01174,0.011974,0.39525,0.12058,0.12531,-46.2142,0.14113,-0.1916,-0.0036379,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12901,144.1523,
6.1389,93.5884,57.4316,742.3642,0.19225,0.12306,0.9736,17.0685,10.4943,107.5116,-0.033495,0.049003,0.00041944,0.034212,0.033072,-10.2364,0.16255,-0.22132,-0.0041239,0.012697,0.01291,0.39525,0.15447,0.14932,-46.2172,0.15109,-0.20572,-0.0038333,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12894,144.1597,
6.1617,93.9771,57.6705,744.8098,0.19327,0.12376,0.97331,17.0693,10.4951,107.2787,-0.02969,0.043816,0.00032358,0.040419,0.037433,-10.2366,0.17131,-0.23382,-0.0042865,0.013509,0.013699,0.39525,0.18249,0.16901,-46.2182,0.15923,-0.21734,-0.0039844,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12887,144.167,
6.1844,94.3658,57.9096,747.2502,0.19418,0.12437,0.97305,17.0703,10.496,107.0458,-0.025708,0.038375,0.00022456,0.045291,0.040812,-10.2364,0.17805,-0.24356,-0.0044006,0.014167,0.014333,0.39525,0.20449,0.18427,-46.2172,0.1655,-0.22639,-0.0040904,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1288,144.1743,
6.2072,94.7546,58.1486,749.6852,0.19497,0.1249,0.97282,17.0714,10.497,106.813,-0.021596,0.032744,0.00012351,0.048803,0.043193,-10.2357,0.18274,-0.25048,-0.0044657,0.014665,0.014807,0.39525,0.22035,0.19502,-46.214,0.16986,-0.23283,-0.0041509,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12873,144.1816,
6.23,95.1433,58.3876,752.115,0.19563,0.12533,0.97264,17.0725,10.498,106.5801,-0.017401,0.026988,2.1545e-05,0.050948,0.044572,-10.2345,0.18536,-0.25456,-0.0044818,0.015001,0.015117,0.39525,0.23003,0.20124,-46.2086,0.1723,-0.23662,-0.0041659,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12867,144.1888,
6.2527,95.5321,58.6267,754.5394,0.19617,0.12567,0.97248,17.0737,10.499,106.3473,-0.01317,0.021171,-8.0237e-05,0.051732,0.044955,-10.2328,0.18594,-0.25581,-0.0044495,0.015171,0.015261,0.39525,0.23357,0.20297,-46.201,0.17283,-0.23778,-0.0041359,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1286,144.1961,
6.2755,95.921,58.8658,756.9586,0.19657,0.12591,0.97237,17.0749,10.5,106.1146,-0.0089483,0.015358,-0.00018075,0.051176,0.044359,-10.2306,0.18449,-0.25427,-0.0043699,0.015175,0.01524,0.39525,0.23106,0.20028,-46.1912,0.17149,-0.23635,-0.0040619,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12853,144.2033,
6.2966,96.2819,59.0878,759.1991,0.19683,0.12606,0.9723,17.0759,10.501,105.8986,-0.0050787,0.010021,-0.00027198,0.049491,0.042955,-10.2282,0.18139,-0.25041,-0.004255,0.015032,0.015073,0.39525,0.22345,0.19394,-46.1802,0.1686,-0.23276,-0.0039551,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12847,144.21,
6.3178,96.6428,59.3097,761.435,0.19699,0.12612,0.97226,17.077,10.5018,105.6827,-0.0012922,0.0047889,-0.00036036,0.046719,0.040759,-10.2254,0.17665,-0.24429,-0.0041025,0.01475,0.014767,0.39525,0.21093,0.18403,-46.1675,0.1642,-0.22707,-0.0038133,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12841,144.2167,
6.3389,97.0037,59.5317,763.6664,0.19703,0.12611,0.97225,17.0779,10.5027,105.4668,0.0023775,-0.00029017,-0.00044513,0.042906,0.037808,-10.2221,0.17036,-0.23599,-0.003914,0.014332,0.014327,0.39525,0.19372,0.1707,-46.153,0.15835,-0.21936,-0.0036382,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12835,144.2234,
6.3601,97.3647,59.7537,765.8932,0.19698,0.12602,0.97228,17.0788,10.5034,105.251,0.0058984,-0.0051721,-0.00052557,0.038107,0.034142,-10.2186,0.16258,-0.22565,-0.003692,0.013784,0.013756,0.39525,0.17205,0.15415,-46.1369,0.15112,-0.20974,-0.0034318,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12829,144.23,
6.3809,97.7214,59.9731,768.0894,0.19683,0.12586,0.97233,17.0795,10.5041,105.0379,0.0092023,-0.0097619,-0.00060013,0.032456,0.029863,-10.2147,0.15355,-0.21353,-0.003442,0.01312,0.013072,0.39525,0.14654,0.13483,-46.1195,0.14273,-0.19848,-0.0031994,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12822,144.2366,
6.4018,98.0782,60.1925,770.2811,0.19659,0.12564,0.9724,17.0801,10.5047,104.8248,0.012304,-0.01408,-0.00066917,0.025971,0.024982,-10.2106,0.14327,-0.19968,-0.0031642,0.012342,0.012273,0.39525,0.11726,0.11279,-46.1008,0.13317,-0.1856,-0.0029412,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12816,144.2431,
6.4227,98.4349,60.4119,772.4683,0.19626,0.12536,0.97251,17.0806,10.5052,104.6118,0.015179,-0.018092,-0.00073213,0.018722,0.019552,-10.2062,0.13186,-0.18424,-0.0028615,0.011456,0.011369,0.39525,0.084528,0.088279,-46.081,0.12257,-0.17125,-0.0026598,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1281,144.2497,
6.4436,98.7917,60.6313,774.6511,0.19586,0.12502,0.97263,17.0809,10.5055,104.3989,0.017805,-0.021766,-0.00078854,0.010787,0.013632,-10.2016,0.11944,-0.16737,-0.0025368,0.010472,0.010368,0.39525,0.048702,0.061548,-46.06,0.11102,-0.15558,-0.002358,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12804,144.2562,
6.465,99.1566,60.8557,776.8791,0.19537,0.12462,0.97278,17.081,10.5057,104.1812,0.020213,-0.025146,-0.00083903,0.0020466,0.0071313,-10.1966,0.10582,-0.14883,-0.0021852,0.009373,0.0092538,0.39525,0.0092403,0.032198,-46.0377,0.098359,-0.13834,-0.0020312,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12798,144.2629,
6.4863,99.5215,61.0802,779.1024,0.19482,0.12418,0.97295,17.081,10.5058,103.9637,0.022321,-0.028118,-0.0008818,-0.0072343,0.00024784,-10.1915,0.091411,-0.12917,-0.0018174,0.0081915,0.0080586,0.39525,-0.032663,0.001119,-46.0146,0.084968,-0.12007,-0.0016893,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12792,144.2695,
6.5077,99.8864,61.3046,781.3211,0.19421,0.12369,0.97313,17.0807,10.5057,103.7462,0.024114,-0.030659,-0.00091657,-0.016962,-0.0069491,-10.1862,0.076362,-0.1086,-0.0014368,0.0069386,0.0067939,0.39525,-0.076582,-0.031375,-45.9909,0.070979,-0.10094,-0.0013355,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12786,144.2761,
6.5291,100.2513,61.529,783.5351,0.19355,0.12317,0.97333,17.0802,10.5055,103.5289,0.02558,-0.032752,-0.00094312,-0.02704,-0.014389,-10.1809,0.060816,-0.087295,-0.0010471,0.0056261,0.0054716,0.39525,-0.12209,-0.064967,-45.9667,0.05653,-0.081142,-0.00097328,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1278,144.2828,
6.5516,100.6367,61.7661,785.8686,0.19282,0.12259,0.97355,17.0795,10.5051,103.2995,0.026763,-0.034463,-0.00096206,-0.037959,-0.022433,-10.1752,0.04402,-0.064239,-0.00062947,0.0041884,0.004026,0.39525,-0.17139,-0.10129,-45.941,0.040917,-0.059711,-0.0005851,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12773,144.2897,
6.5742,101.0221,62.0031,788.1969,0.19205,0.12199,0.97377,17.0785,10.5045,103.0702,0.027565,-0.035649,-0.00097153,-0.049047,-0.030585,-10.1695,0.027008,-0.040844,-0.00020987,0.0027127,0.0025447,0.39525,-0.22145,-0.13809,-45.9151,0.025104,-0.037965,-0.00019508,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12767,144.2967,
6.5967,101.4074,62.2401,790.52,0.19126,0.12137,0.97401,17.0773,10.5037,102.8411,0.027982,-0.036305,-0.00097153,-0.060188,-0.03876,-10.1638,0.0099524,-0.017349,0.00020756,0.0012152,0.0010449,0.39525,-0.27175,-0.175,-45.8894,0.0092509,-0.016126,0.00019293,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12761,144.3037,
6.6193,101.7927,62.4771,792.838,0.19046,0.12075,0.97424,17.0758,10.5027,102.612,0.028015,-0.036433,-0.00096219,-0.071316,-0.046906,-10.1583,-0.0069801,0.006017,0.00061881,0.00031832,0.00048505,0.39525,-0.32199,-0.21178,-45.8649,-0.0064881,0.0055929,0.0005752,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12754,144.3106,
6.6444,102.2214,62.7408,795.4111,0.18958,0.12007,0.9745,17.0739,10.5014,102.3573,0.027607,-0.035959,-0.00094106,-0.083685,-0.055925,-10.1534,-0.025479,0.031591,0.0010644,0.0019741,0.0021446,0.39525,-0.37784,-0.2525,-45.8425,-0.023683,0.029364,0.0009894,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12747,144.3183,
6.6695,102.6501,63.0045,797.9778,0.18871,0.11939,0.97475,17.0716,10.4999,102.1027,0.02674,-0.034853,-0.00090891,-0.095697,-0.064665,-10.1485,-0.04341,0.056428,0.0014924,0.003618,0.0037836,0.39525,-0.43207,-0.29196,-45.8207,-0.04035,0.052451,0.0013872,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.1274,144.326,
6.6946,103.0787,63.2681,800.5381,0.18788,0.11875,0.97499,17.0691,10.4982,101.8483,0.025433,-0.033135,-0.00086628,-0.10721,-0.073025,-10.1439,-0.060571,0.080248,0.001898,0.0052166,0.0053745,0.39525,-0.48406,-0.32971,-45.7996,-0.056302,0.074592,0.0017643,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12733,144.3336,
6.7197,103.5072,63.5316,803.092,0.1871,0.11815,0.97521,17.0662,10.4963,101.5939,0.023707,-0.030834,-0.00081381,-0.1181,-0.080913,-10.1394,-0.076777,0.10279,0.0022769,0.0067513,0.0068986,0.39525,-0.53322,-0.36532,-45.7794,-0.071365,0.095548,0.0021164,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12726,144.3412,
6.7532,104.0781,63.8828,806.4856,0.18616,0.11741,0.97548,17.0621,10.4934,101.2551,0.0208,-0.026923,-0.00072987,-0.13144,-0.090548,-10.1337,-0.096601,0.13045,0.0027334,0.0086673,0.0087966,0.39525,-0.59345,-0.40883,-45.7539,-0.089793,0.12126,0.0025408,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12717,144.3514,
6.7867,104.6489,64.2338,809.8678,0.18536,0.11678,0.97571,17.0575,10.4902,100.9165,0.017269,-0.02214,-0.00063161,-0.14321,-0.099016,-10.1285,-0.11407,0.15493,0.0031272,0.010401,0.010508,0.39525,-0.64658,-0.44706,-45.73,-0.10603,0.14401,0.0029067,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12708,144.3615,
6.8201,105.2196,64.5847,813.2386,0.18473,0.11628,0.97589,17.0525,10.4868,100.5781,0.013196,-0.016596,-0.00052133,-0.15319,-0.10617,-10.1236,-0.1289,0.17581,0.0034513,0.011919,0.012,0.39525,-0.69167,-0.47934,-45.708,-0.11982,0.16342,0.0032081,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12698,144.3716,
6.8536,105.79,64.9356,816.5982,0.18429,0.11592,0.97601,17.0472,10.4831,100.2398,0.0086749,-0.010419,-0.0004015,-0.16125,-0.11189,-10.1191,-0.14086,0.19277,0.0037011,0.013195,0.013246,0.39525,-0.72803,-0.50519,-45.6879,-0.13093,0.17918,0.0034402,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12689,144.3816,
6.8825,106.2835,65.239,819.4962,0.18407,0.11573,0.97608,17.0425,10.4798,99.9472,0.0044763,-0.0046653,-0.00029196,-0.16657,-0.11563,-10.1157,-0.14878,0.20412,0.0038546,0.014085,0.014109,0.39525,-0.75205,-0.52209,-45.6722,-0.13829,0.18973,0.0035829,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12681,144.3903,
6.9115,106.7769,65.5424,822.3856,0.18403,0.11567,0.97609,17.0376,10.4765,99.6547,8.2343e-05,0.0013701,-0.00017885,-0.17031,-0.11822,-10.1125,-0.15436,0.21226,0.0039486,0.014765,0.014761,0.39525,-0.76893,-0.53376,-45.6581,-0.14348,0.1973,0.0036703,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12673,144.3989,
6.9404,107.2701,65.8457,825.2666,0.18415,0.11573,0.97606,17.0326,10.473,99.3622,-0.0044388,0.007594,-6.3904e-05,-0.17244,-0.11963,-10.1097,-0.15758,0.21716,0.0039829,0.015228,0.015194,0.39525,-0.77856,-0.54014,-45.6455,-0.14647,0.20185,0.0037022,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12666,144.4075,
6.9694,107.7632,66.1488,828.1392,0.18446,0.11592,0.97598,17.0276,10.4695,99.0699,-0.0090194,0.013913,5.1177e-05,-0.17297,-0.11988,-10.1073,-0.15846,0.21882,0.0039581,0.015469,0.015404,0.39525,-0.78097,-0.54125,-45.6345,-0.14729,0.2034,0.0036791,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12658,144.4161,
6.9933,108.1695,66.3987,830.5006,0.18484,0.11617,0.97588,17.0235,10.4667,98.829,-0.012792,0.019127,0.00014497,-0.17223,-0.11922,-10.1055,-0.15745,0.2178,0.0038943,0.0155,0.01541,0.39525,-0.77761,-0.53828,-45.6265,-0.14635,0.20245,0.0036199,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12651,144.4232,
7.0171,108.5757,66.6484,832.8563,0.18535,0.11652,0.97574,17.0194,10.4639,98.5881,-0.016523,0.024292,0.00023677,-0.17044,-0.11781,-10.104,-0.15492,0.21468,0.0037927,0.01538,0.015266,0.39525,-0.76955,-0.53189,-45.6195,-0.144,0.19954,0.0035254,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12645,144.4302,
7.041,108.9818,66.8981,835.2062,0.18597,0.11694,0.97557,17.0154,10.4611,98.3472,-0.020175,0.029358,0.0003257,-0.16765,-0.11566,-10.1027,-0.15092,0.20952,0.0036549,0.015113,0.014974,0.39525,-0.75696,-0.52222,-45.6136,-0.14029,0.19475,0.0033973,0,4.515,0.68988,0.92952,0.92952,0.0063989,3.0039,2.2437,0.12639,144.4373,
